Date,Close,High,Low,Open,Volume
2004-02-17,13.107589721679688,13.107589721679688,12.96891747430673,13.026451825833274,2004300
2004-02-18,12.929083824157715,13.123079593697357,12.916544481783891,13.123079593697357,894600
2004-02-19,12.816228866577148,12.965229650701191,12.816228866577148,12.93129884175298,1216800
2004-02-20,12.672390937805176,12.701896317574285,12.566173090096328,12.68714362768973,2828700
2004-02-23,12.561744689941406,12.767541562893186,12.545516861530784,12.746151370528903,1368000
2004-02-24,12.495362281799316,12.533718519115629,12.465858165672701,12.533718519115629,950400
2004-02-25,12.631820678710938,12.634032758812262,12.520439216757298,12.538142188650047,752400
2004-02-26,12.69451904296875,12.696732389354775,12.641408859435884,12.696732389354775,1440000
2004-02-27,12.874497413635254,12.901789439913538,12.80516067488734,12.839828411153144,2112300
2004-03-01,13.16807746887207,13.18061681397934,12.962280516338545,12.970394433681511,1488600
2004-03-02,13.063332557678223,13.182827950798103,13.061857415337437,13.182827950798103,1095300
2004-03-03,12.982195854187012,12.991784914324748,12.89368096590912,12.981457649768643,2036700
2004-03-04,13.070708274841309,13.074396763803115,13.003584866549405,13.019074494242428,837900
2004-03-05,13.11865234375,13.138568662827524,13.019073280795343,13.07070705658168,1043100
2004-03-08,12.993257522583008,13.203481132623981,12.99325752258301,13.173975753547488,1356300
2004-03-09,12.908435821533203,13.033831828756131,12.835410551634979,13.033831828756131,1146600
2004-03-10,12.613378524780273,12.923181141993968,12.587561640012465,12.923181141993968,3870900
2004-03-11,12.340462684631348,12.482824718601812,12.340462684631348,12.451107251097953,3832200
2004-03-12,12.443727493286133,12.473232873252401,12.355212619603963,12.355212619603963,1795500
2004-03-15,12.211376190185547,12.373654523287044,12.211376190185545,12.347837630858779,2127600
2004-03-16,12.362588882446289,12.366276105066268,12.266697036212213,12.27407401388529,2355300
2004-03-17,12.532242774963379,12.552897301342167,12.474708421751059,12.502737394036545,3899700
2004-03-18,12.60600471496582,12.608216795229115,12.503474098342949,12.567647217875932,1188000
2004-03-19,12.44003677368164,12.655422694729298,12.44003677368164,12.655422694729298,2424600
2004-03-22,12.24087905883789,12.525603021435096,12.17006717028275,12.525603021435096,3333600
2004-03-23,12.36406135559082,12.376601962968776,12.317591213146258,12.317591213146258,1305000
2004-03-24,12.373653411865234,12.431925965679664,12.358900722343236,12.412009644892477,889200
2004-03-25,12.494623184204102,12.499048610925735,12.39209383429546,12.405370114460355,1724400
2004-03-26,12.471756935119629,12.527816140505392,12.469543588587559,12.495360477856646,1903500
2004-03-29,12.631820678710938,12.665013276178682,12.625918843935734,12.650260588565319,1031400
2004-03-30,12.786721229553223,12.796311553158217,12.705583343854203,12.721811174237303,2089800
2004-03-31,12.945307731628418,12.945307731628416,12.873020717611954,12.901049678397191,1773900
2004-04-01,13.050790786743164,13.058903434999934,12.972601926144518,12.974077068210875,1648800
2004-04-02,13.181352615356445,13.210856727956545,13.154059316910233,13.199792527454434,4001400
2004-04-05,13.273557662963867,13.290523702735893,13.247742033523458,13.290523702735893,1177200
2004-04-06,13.347322463989258,13.351009687869183,13.27355899313586,13.278722626028145,721800
2004-04-07,13.299373626708984,13.421819321392984,13.240364126291635,13.417393893760458,1936800
2004-04-08,13.310433387756348,13.432142103667472,13.27650385434442,13.42697847337736,802800
2004-04-12,13.4129638671875,13.454270376695089,13.383458493987026,13.41001358311072,1048500
2004-04-13,13.256584167480469,13.421074493518152,13.228553943185426,13.421074493518152,1538100
2004-04-14,13.061118125915527,13.157746905400213,13.05079213038793,13.157746905400213,2323800
2004-04-15,12.952689170837402,13.067020942826858,12.873026412481979,13.067020942826858,1017000
2004-04-16,13.048580169677734,13.070708571517633,12.939412036636487,12.993257898861351,1371600
2004-04-19,13.070708274841309,13.070708274841309,13.009485435915012,13.047104731162273,1085400
2004-04-20,12.956377983093262,13.128245380642174,12.915809664776644,13.128245380642174,2962800
2004-04-21,12.860490798950195,12.94089178497281,12.84278781793405,12.94089178497281,1021500
2004-04-22,12.856793403625488,12.862695237354485,12.71074422795421,12.746150165463382,3693600
2004-04-23,12.952689170837402,13.030139848593167,12.908432364243659,12.908432364243659,1196100
2004-04-26,12.768284797668457,12.956378774300301,12.764596308062885,12.956378774300301,1556100
2004-04-27,12.700418472290039,12.833928324695778,12.700418472290039,12.830978040590074,837000
2004-04-28,12.336771011352539,12.673128785858928,12.319806241502981,12.673128785858928,3704400
2004-04-29,11.930338859558105,12.170803480072369,11.89640805919203,12.170803480072369,5024700
2004-04-30,11.676595687866211,11.885344125113415,11.661106062530502,11.820432807103948,4438800
2004-05-03,11.793880462646484,11.794617400689202,11.697251677674231,11.71200310069425,2169900
2004-05-04,12.024758338928223,12.091881758145066,11.929604678229364,12.04024923535913,1849500
2004-05-05,12.054258346557617,12.114006026218355,11.99598580882043,12.066797686015937,1089900
2004-05-06,11.804203987121582,11.889031615916073,11.778387102917398,11.875754071761625,3132000
2004-05-07,11.53866195678711,11.661845836756273,11.454572513720326,11.661845836756273,5904900
2004-05-10,10.981758117675781,11.14551162960496,10.972907260932036,11.066585792330113,4054500
2004-05-11,11.307785034179688,11.322537723477874,11.171324874050462,11.176488505237314,3686400
2004-05-12,11.311474800109863,11.381548499416766,11.005360577816433,11.332128060972423,7226100
2004-05-13,11.281967163085938,11.346878483864938,11.15288272572609,11.167635413740998,3628800
2004-05-14,10.984705924987793,11.199354955566033,10.871849309565377,11.180175573391844,7549200
2004-05-17,10.54508113861084,10.841606894541131,10.544343567473673,10.548032056267775,4436100
2004-05-18,10.858572006225586,10.95298871205951,10.758255997324845,10.894716158627878,2379600
2004-05-19,11.15878677368164,11.475228259019737,11.146247429557919,11.473751850330626,4035600
2004-05-20,11.09018325805664,11.203039837140503,11.069528740245199,11.183860461141858,3769200
2004-05-21,11.272381782531738,11.381549936746469,11.272381782531738,11.287871413580602,3830400
2004-05-24,11.4479341506958,11.616851247152495,11.348355076637167,11.616851247152495,2328300
2004-05-25,11.700201034545898,11.720855559804592,11.359419094809903,11.43170613456552,3232800
2004-05-26,11.654472351074219,11.787245328986172,11.633080881764823,11.787245328986172,1452600
2004-05-27,11.838873863220215,11.888295560680262,11.773225600902734,11.867642302826997,1737000
2004-05-28,11.813055038452148,11.964269124354663,11.77248673363201,11.964269124354663,847800
2004-06-01,11.731184959411621,11.82412655138811,11.695042062157128,11.82412655138811,2627100
2004-06-02,11.731184959411621,11.763640632843064,11.610215654755473,11.717170469963305,2570400
2004-06-03,11.47080135345459,11.551940519020821,11.46047409012191,11.495881307455376,2385000
2004-06-04,11.639716148376465,11.68692450103638,11.580706657214002,11.590295715355609,2214900
2004-06-07,12.041722297668457,12.056474987151606,11.75773650721344,11.868379779012182,2310300
2004-06-08,11.874279022216797,11.986397411865205,11.801991999125544,11.986397411865205,3527100
2004-06-09,11.605785369873047,11.775439398409427,11.597671454025294,11.775439398409427,1899000
2004-06-10,11.619061470031738,11.63971472610412,11.575541611579906,11.588819156989446,1696500
2004-06-14,11.1713228225708,11.299669043327604,11.1713228225708,11.296718759253066,3090600
2004-06-15,11.387446403503418,11.470060684644071,11.338762919998233,11.373430655508233,1977300
2004-06-16,11.234762191772461,11.393352052833121,11.221485908163105,11.393352052833121,2049300
2004-06-17,11.290820121765137,11.346879327416168,11.212631249338347,11.229597284992542,2328300
2004-06-18,11.226645469665527,11.408100608699442,11.138130613281133,11.408100608699442,2426400
2004-06-21,11.278282165527344,11.424331399873676,11.276807023056508,11.424331399873676,876600
2004-06-22,11.397774696350098,11.428017012064359,11.29672048715047,11.335076718418954,971100
2004-06-23,11.60062026977539,11.613897815157149,11.352041727036026,11.403675500217151,1182600
2004-06-24,11.647093772888184,11.785767302801803,11.645618630333084,11.785030364632647,1177200
2004-06-25,11.76511287689209,11.811583028322394,11.74888631039129,11.759949245351686,845100
2004-06-28,11.664796829223633,11.883133099766546,11.658894993386895,11.883133099766546,1017900
2004-06-29,11.754049301147461,11.76511223550475,11.654468963549352,11.654468963549352,727200
2004-06-30,11.922226905822754,11.978286112886062,11.742246879802865,11.842562889099513,3212100
2004-07-01,11.77322769165039,11.860268697732991,11.749624145085958,11.83961416999526,2195100
2004-07-02,11.77248764038086,11.842561323391386,11.766585805637863,11.801993015446566,1892700
2004-07-06,11.646355628967285,11.813058116385802,11.646355628967285,11.809370893488186,1564200
2004-07-07,11.79830265045166,11.864689100682314,11.669218237841005,11.669218237841005,1983600
2004-07-08,11.63012981414795,11.747413152110466,11.63012981414795,11.728235031335512,1692900
2004-07-09,11.69209098815918,11.78208102230502,11.671437724518364,11.691352783714168,1484100
2004-07-12,11.661848068237305,11.68618855420898,11.580708894275647,11.661109863830006,1049400
2004-07-13,11.714954376220703,11.736344572205358,11.646354562815107,11.71642951848804,1014300
2004-07-14,11.602832794189453,11.709050617286714,11.602832794189453,11.655941705738083,1017900
2004-07-15,11.542349815368652,11.583656330380295,11.484814203339527,11.546037037847773,3766500
2004-07-16,11.669221878051758,11.727494432918816,11.654469188263269,11.710528396486238,983700
2004-07-19,11.651519775390625,11.733395880315795,11.5925090118211,11.68028695283325,995400
2004-07-20,11.700943946838379,11.700943946838379,11.605052068928423,11.661849497663406,1849500
2004-07-21,11.565954208374023,11.80125650608525,11.52095920135599,11.80125650608525,1780200
2004-07-22,11.565954208374023,11.565954208374023,11.418429844291929,11.463424851309965,3069000
2004-07-23,11.36679458618164,11.534973453646213,11.318111096524376,11.534973453646213,1970100
2004-07-26,11.261314392089844,11.397774546234896,11.234022361260834,11.349829257780758,1141200
2004-07-27,11.475959777832031,11.475959777832031,11.285652560378285,11.285652560378285,1133100
2004-07-28,11.47227954864502,11.473754691482693,11.340981706355874,11.432448159593786,1314000
2004-07-29,11.543825149536133,11.543825149536133,11.41990433622433,11.457522363165795,2531700
2004-07-30,11.488502502441406,11.565214962258912,11.472274671908242,11.549725335939296,2052900
2004-08-02,11.43096923828125,11.452359435465558,11.404414143546788,11.43465646104812,2377800
2004-08-03,11.444246292114258,11.520958755876057,11.421379687349397,11.430968745319623,2743200
2004-08-04,11.45530891418457,11.45530891418457,11.344664394428062,11.422116317987445,2527200
2004-08-05,11.381547927856445,11.632341129212346,11.38081098976446,11.624964150992572,2399400
2004-08-06,11.298933029174805,11.418428407477482,11.285655483537521,11.41695326531961,1493100
2004-08-09,11.393346786499023,11.470060498533563,11.393346786499023,11.433178151349573,726300
2004-08-10,11.521697044372559,11.537186671601855,11.385235619037113,11.385235619037113,963900
2004-08-11,11.414739608764648,11.423591727687752,11.302621210514733,11.403675409773076,1772100
2004-08-12,11.287131309509277,11.403676410556919,11.287131309509277,11.396300699320717,736200
2004-08-13,11.304834365844727,11.431705463556245,11.288606534789198,11.429493383277375,1442700
2004-08-16,11.45899486541748,11.477436038737128,11.311470543725253,11.311470543725253,1655100
2004-08-17,11.5357084274292,11.567425877616081,11.469321977038042,11.497352205581578,1665000
2004-08-18,11.672172546386719,11.672909484481226,11.472276188926898,11.511370628218792,1214100
2004-08-19,11.684711456298828,11.798306280836261,11.644143142323498,11.798306280836261,1306800
2004-08-20,11.7429838180542,11.797567882791748,11.683974326336562,11.702414238528567,1683000
2004-08-23,11.80642318725586,11.840354002354479,11.676600497759607,11.758476616948577,2262600
2004-08-24,11.77248764038086,11.829285044206598,11.757734952848004,11.776176128818177,881100
2004-08-25,11.912636756896973,11.916325245484236,11.787240807094689,11.801993495227276,1098900
2004-08-26,11.928868293762207,11.956897270328469,11.903788336279016,11.956897270328469,1036800
2004-08-27,11.906739234924316,11.961323308630776,11.903050745393209,11.960585104237836,1988100
2004-08-30,11.842565536499023,11.868382432312023,11.816748640686024,11.868382432312023,738900
2004-08-31,11.894195556640625,11.908210039049504,11.806417641567384,11.857313207200276,2889000
2004-09-01,11.992300987243652,11.992300987243652,11.897885544189945,11.985662213449908,3053700
2004-09-02,12.141302108764648,12.159743288296484,11.984925616660673,12.038034542306363,2511900
2004-09-03,12.01222038269043,12.089671075149138,11.97902650522701,12.089671075149138,2269800
2004-09-07,12.10442066192627,12.130237552785832,12.041722679298282,12.04245961737667,2881800
2004-09-08,12.09704303741455,12.152365305219258,12.004839679812228,12.004839679812228,1415700
2004-09-09,12.133928298950195,12.159006990179813,12.052789122236375,12.052789122236375,2348100
2004-09-10,12.248994827270508,12.293252897422555,12.170805949866882,12.181871417067372,851400
2004-09-13,12.361115455627441,12.406847405437633,12.33677243890122,12.344149417598071,1343700
2004-09-14,12.356688499450684,12.428975545087296,12.347837644662548,12.428975545087296,1825200
2004-09-15,12.302102088928223,12.381027893747346,12.27849854776745,12.37512732501127,1323000
2004-09-16,12.456270217895508,12.495364667030646,12.410538259371984,12.443730871181815,1190700
2004-09-17,12.539619445800781,12.60600591814986,12.417911968341341,12.42012404881577,1954800
2004-09-20,12.55215835571289,12.576500103607447,12.417911539479196,12.559534067400666,1203300
2004-09-21,12.683454513549805,12.744677344400477,12.606003852867646,12.61337956360176,2047500
2004-09-22,12.49167251586914,12.62591931914901,12.490196107457448,12.613379977381447,1795500
2004-09-23,12.546996116638184,12.550684605999646,12.418649855513403,12.421600140515876,1719900
2004-09-24,12.511588096618652,12.524865643152392,12.465117949967096,12.516751727628055,1989900
2004-09-27,12.437088012695312,12.5019993384456,12.3810288069185,12.5019993384456,2089800
2004-09-28,12.591252326965332,12.611905585142942,12.463643022867506,12.463643022867506,1298700
2004-09-29,12.657636642456055,12.665012352616667,12.54109155840401,12.561744813070064,530100
2004-09-30,12.724026679992676,12.724026679992676,12.628134823617557,12.672391629470157,1413900
2004-10-01,12.96744155883789,12.982194249430068,12.783036091977387,12.803689352319761,2111400
2004-10-04,13.18873119354248,13.215286293492602,13.072924265908581,13.100216304070173,2671200
2004-10-05,13.091362953186035,13.152585798750033,13.02645288447707,13.06038242822452,2332800
2004-10-06,13.242571830749512,13.242571830749512,13.083245107914365,13.107585582630527,2286000
2004-10-07,13.129715919494629,13.1909387439012,13.09283357105686,13.188725397805717,3072600
2004-10-08,13.033827781677246,13.166599462009305,13.002847258653658,13.114966945258871,1929600
2004-10-11,13.101689338684082,13.109803255005906,13.055957391774701,13.095788769074266,1278000
2004-10-12,12.89515209197998,12.899577518461244,12.79040940129139,12.871548551196794,3061800
2004-10-13,12.72033977508545,12.879666575189015,12.63625031403213,12.879666575189015,4212900
2004-10-14,12.546996116638184,12.70484776022118,12.528556202264353,12.66870360339903,1920600
2004-10-15,12.714439392089844,12.757222331932168,12.558801063876896,12.558801063876896,775800
2004-10-18,12.849419593811035,12.867121298966323,12.746152049773503,12.765330163241458,1413900
2004-10-19,12.787460327148438,13.013910497909446,12.787460327148438,12.956376149558748,1402200
2004-10-20,12.707061767578125,12.77639853360725,12.659116468253945,12.766809473742414,3414600
2004-10-21,12.889991760253906,12.889991760253906,12.760906038020677,12.775658728167807,1761300
2004-10-22,12.797791481018066,12.926874701929616,12.783038787315244,12.926874701929616,1204200
2004-10-25,12.832456588745117,12.832456588745119,12.693046131124438,12.760906482216765,3783600
2004-10-26,12.87893009185791,12.893682786356619,12.804430947275813,12.827296294220941,2438100
2004-10-27,13.100214958190918,13.129720340389339,12.917284627480848,12.943101520350286,3141000
2004-10-28,13.03530216217041,13.129718868131564,12.96522847007755,13.03751550876296,3662100
2004-10-29,13.086198806762695,13.107590271516035,13.030877799596047,13.059644976566041,4755600
2004-11-01,13.183562278747559,13.207165817743654,13.120126105786596,13.19831496545125,1892700
2004-11-02,13.213807106018066,13.340679476096856,13.203481109710829,13.240362200384146,1888200
2004-11-03,13.406330108642578,13.535414581899584,13.392314354711717,13.513286176831759,2423700
2004-11-04,13.609172821044922,13.657856311018737,13.399687439536182,13.417390411688801,7040700
2004-11-05,13.660809516906738,13.686626409576316,13.623928422552586,13.682937920275887,5571000
2004-11-08,13.506647109985352,13.594423790171845,13.499270130977727,13.579672364590174,1092600
2004-11-09,13.593685150146484,13.598110577266945,13.551640426960516,13.57229368640597,1039500
2004-11-10,13.609172821044922,13.686623482489688,13.599583763887939,13.682934993978096,1553400
2004-11-11,13.764074325561523,13.790628151032628,13.626875973014178,13.646054087581215,1473300
2004-11-12,13.99642562866211,14.012654725758726,13.736044662784215,13.819397163656188,3261600
2004-11-15,14.009700775146484,14.067973315486686,13.94847795082739,14.066498173497239,2475900
2004-11-16,13.849638938903809,14.018554748099637,13.837836535210354,14.018554748099637,964800
2004-11-17,14.16239070892334,14.242054718544594,14.08641645411471,14.125510887827755,4002300
2004-11-18,14.188211441040039,14.281151747306088,14.079043301461923,14.079043301461923,1527300
2004-11-19,13.985361099243164,14.169766520635909,13.985361099243164,14.166078032343142,1489500
2004-11-22,14.039947509765625,14.081254027194662,13.867343196009898,13.980936752048045,2629800
2004-11-23,14.064289093017578,14.12182344152487,14.007491682554022,14.011917109466143,2463300
2004-11-24,14.21402645111084,14.230254282273858,14.163129611111723,14.206649473554993,2287800
2004-11-26,14.450068473815918,14.46039573790792,14.271563562662188,14.291479886460996,1315800
2004-11-29,14.361550331115723,14.465556087956587,14.36155033111572,14.464817883738881,5048100
2004-11-30,14.388106346130371,14.479572774916951,14.378518553357072,14.479572774916951,3993300
2004-12-01,14.498015403747559,14.520145076975318,14.431630182715063,14.47219850682928,6652800
2004-12-02,14.476622581481934,14.604968838379236,14.464820175644048,14.604968838379236,2802600
2004-12-03,14.542262077331543,14.545950564345818,14.435306083645084,14.46776173045245,1987200
2004-12-06,14.521613121032715,14.531203444183618,14.420558921134752,14.531203444183618,1561500
2004-12-07,14.298857688903809,14.494327401098847,14.2442736077931,14.494327401098847,2119500
2004-12-08,14.223617553710938,14.25090958891462,14.106335496148256,14.25090958891462,2682000
2004-12-09,13.992000579833984,14.070926382752202,13.887994827958552,13.977984830098668,3485700
2004-12-10,13.977985382080078,13.989049581738895,13.812758058976472,13.874717830309143,2543400
2004-12-13,14.190423965454102,14.190423965454102,14.040684985057057,14.118135657862439,2016000
2004-12-14,14.320982933044434,14.33204713447763,14.2140281417124,14.233943197805479,2101500
2004-12-15,14.519403457641602,14.519403457641602,14.427938299454146,14.464819391203658,2272500
2004-12-16,14.446382522583008,14.55555195424837,14.341639785573015,14.55555195424837,1358100
2004-12-17,14.41318130493164,14.50538463987668,14.38367720007358,14.472928984938187,2043000
2004-12-20,14.601273536682129,14.602749944662632,14.424243862793352,14.568080947659023,1858500
2004-12-21,14.741426467895508,14.742901609966879,14.568083979237574,14.641846147671586,2205900
2004-12-22,14.73774528503418,14.782002101545917,14.706026549235968,14.757660345977662,3082500
2004-12-23,14.838019371032715,14.864897820843202,14.759620581370427,14.864897820843202,2463300
2004-12-27,14.826811790466309,14.892516631227982,14.802919703687314,14.88056994699071,1151100
2004-12-28,14.903721809387207,14.930601538817916,14.885056469901253,14.897749105823069,1299600
2004-12-29,14.985847473144531,14.985847473144531,14.914169929508569,14.952995052028784,1217700
2004-12-30,14.947770118713379,15.038114287789368,14.938811065515088,15.026167601829242,2145600
2004-12-31,15.070964813232422,15.074697110746724,15.005259971277349,15.074697110746724,1507500
2005-01-03,14.914175033569336,15.115767873612473,14.886549357575987,15.059770574542723,4275000
2005-01-04,14.454988479614258,14.884307911488545,14.454988479614258,14.876842032700301,4205700
2005-01-05,14.278035163879395,14.467682586248568,14.27579475936551,14.440056911825083,3006900
2005-01-06,14.26832389831543,14.344480963147918,14.195900412470424,14.324322456345627,2268000
2005-01-07,14.295953750610352,14.39227063215341,14.22353024355132,14.365390906282848,4920300
2005-01-10,14.313872337341309,14.455734273807522,14.309391528817091,14.380323137898099,2007000
2005-01-11,14.286988258361816,14.384052333567535,14.261602999042326,14.380318754833935,2440800
2005-01-12,14.462447166442871,14.463193113036674,14.273547085971009,14.380316139413722,3574800
2005-01-13,14.402717590332031,14.514714698205093,14.39151941757921,14.506501594050341,2884500
2005-01-14,14.66031551361084,14.66031551361084,14.335524807737924,14.559519105137657,4399200
2005-01-18,14.634185791015625,14.65210390270538,14.548321123173588,14.65210390270538,2329200
2005-01-19,14.432583808898926,14.70734854592324,14.432583808898926,14.70734854592324,2631600
2005-01-20,14.253395080566406,14.463948234279972,14.253395080566408,14.447522019910382,4074300
2005-01-21,14.447519302368164,14.54084981524089,14.391522020001037,14.52218319998809,3189600
2005-01-24,14.425124168395996,14.626717001120547,14.410938357372794,14.624476596560685,4424400
2005-01-25,14.555784225463867,14.641647587664455,14.507251533902377,14.522184571175469,2938500
2005-01-26,14.768572807312012,14.783505840869555,14.634178068685008,14.783505840869555,3998700
2005-01-27,14.782766342163086,14.802178909746754,14.73199323690365,14.77380600544201,2467800
2005-01-28,14.796201705932617,14.832040481628553,14.733484489312586,14.81710744480596,1911600
2005-01-31,14.99107837677002,15.063503168974188,14.929853043646673,14.932839395175435,3035700
2005-02-01,15.11949348449707,15.149358267693605,15.028403396441718,15.080668369154834,4391100
2005-02-02,15.167283058166504,15.167283058166506,15.082165647255636,15.120990773160049,2074500
2005-02-03,15.151598930358887,15.166531963060292,15.076189101844605,15.119493743152852,1639800
2005-02-04,15.38829517364502,15.41069409740518,15.201635339483255,15.241206429673872,2437200
2005-02-07,15.436821937561035,15.460715311934793,15.410689440505644,15.410689440505644,3883500
2005-02-08,15.466686248779297,15.489085163213426,15.412182138209866,15.466686248779297,3652200
2005-02-09,15.41666316986084,15.513725996348631,15.395010200222853,15.504019713699853,1933200
2005-02-10,15.491321563720703,15.492067510438003,15.344232919005465,15.362152302260785,1835100
2005-02-11,15.642148971557617,15.715319703960668,15.462953797916411,15.52417912532031,3395700
2005-02-14,15.754143714904785,15.786248911103947,15.709344604251696,15.754143714904785,2181600
2005-02-15,15.791471481323242,15.866135364262439,15.739206506926728,15.802670935594582,2188800
2005-02-16,15.742939949035645,15.79669809808904,15.70112848255924,15.791471344355646,2810700
2005-02-17,15.71681022644043,15.823579314923686,15.71681022644043,15.802673578008445,2733300
2005-02-18,15.910195350646973,15.931848323521255,15.791479536777699,15.798945416201914,2485800
2005-02-22,15.851957321166992,16.082669011847333,15.821344011915027,15.99307205211283,3030300
2005-02-23,15.925121307373047,16.015464175851875,15.896002468027202,16.015464175851875,3665700
2005-02-24,16.17226219177246,16.199140630432538,16.00426778463623,16.09759829564427,4342500
2005-02-25,16.470176696777344,16.50452230421757,16.251410416748417,16.31412892831613,3551400
2005-02-28,16.442546844482422,16.615020784935794,16.372362471602845,16.612780380914653,3399300
2005-03-01,16.488834381103516,16.500779781255222,16.406703346584056,16.465686964071345,2586600
2005-03-02,16.21706199645996,16.37161656228551,16.202128959072258,16.352203998190227,4113900
2005-03-03,16.26186180114746,16.351457465897642,16.164797694841727,16.351457465897642,3303000
2005-03-04,16.455989837646484,16.491081389918186,16.39252410135817,16.423883355145076,2894400
2005-03-07,16.564250946044922,16.605316480015595,16.49555974043867,16.502279671606217,6369300
2005-03-08,16.438066482543945,16.575450162829405,16.435081413260857,16.575450162829405,4140000
2005-03-09,16.3439884185791,16.523182276724814,16.31486957684237,16.4634514179081,9405900
2005-03-10,16.187191009521484,16.314121147950864,16.150606296634585,16.239457265365612,6785100
2005-03-11,16.096105575561523,16.31412586762155,16.075945783119227,16.20138278272141,7883100
2005-03-14,15.972911834716797,16.138665872134283,15.91094055743514,16.05354844903497,5286600
2005-03-15,15.574947357177734,15.948268093095844,15.560014322669726,15.948268093095844,10213200
2005-03-16,15.442798614501953,15.640659166946907,15.382320502723625,15.492823212957175,9432900
2005-03-17,15.724279403686523,15.742946022308269,15.43234240904566,15.442795920545176,5334300
2005-03-18,15.653348922729492,15.828810536355029,15.605564733923321,15.828810536355029,3633300
2005-03-21,15.427116394042969,15.661561630607451,15.384556402542078,15.659321226308725,7577100
2005-03-22,15.141902923583984,15.599594085647395,15.097851023993062,15.40322796890238,9414000
2005-03-23,14.950010299682617,15.171016937319125,14.932836858765324,14.940304018014832,9893700
2005-03-24,14.933586120605469,15.194163867298808,14.932838891900493,15.0075028043869,7579800
2005-03-28,15.036624908447266,15.149366738982119,14.953000649005835,15.149366738982119,4377600
2005-03-29,14.647619247436523,14.977635374428052,14.622979929943844,14.977635374428052,9969300
2005-03-30,14.981372833251953,15.044838579433513,14.753648758952968,14.85817748504375,7332300
2005-03-31,15.141902923583984,15.194167932647664,14.941055996802024,14.941055996802024,8780400
2005-04-01,15.231488227844238,15.583901843185767,15.194155011664122,15.194155011664122,16286400
2005-04-04,15.265090942382812,15.29495572947976,15.086643039806367,15.29495572947976,6831000
2005-04-05,15.261363983154297,15.380827028447108,15.244937766362934,15.26882986274307,6283800
2005-04-06,15.470422744750977,15.648870710344651,15.380825788428787,15.380825788428787,7750800
2005-04-07,15.626472473144531,15.6421527435308,15.492823609769637,15.537622734406824,7542900
2005-04-08,15.552553176879883,15.607058581650502,15.526421958508454,15.58988641842996,4489200
2005-04-11,15.403223037719727,15.50700707541303,15.268081029984133,15.495060388632838,4360500
2005-04-12,15.5973539352417,15.5973539352417,15.164302130112954,15.403226954602157,9810000
2005-04-13,15.286746978759766,15.51521822134634,15.286746978759766,15.51521822134634,8005500
2005-04-14,14.895503997802734,15.23149279050963,14.881316909994231,15.23149279050963,11493000
2005-04-15,14.581917762756348,14.918652586470573,14.559518846093248,14.820842531119737,10748700
2005-04-18,14.754385948181152,14.754385948181154,14.46767582578355,14.484847980045956,8464500
